distance;prr;successes;opportunities
50,000000;0,985294;4891;4964
100,000000;0,964350;4788;4965
150,000000;0,915147;5069;5539
200,000000;0,887410;5533;6235
250,000000;0,855663;4790;5598
300,000000;0,869922;4133;4751
350,000000;0,713495;3479;4876
400,000000;0,780461;4266;5466
450,000000;0,727446;6104;8391
500,000000;0,683688;3789;5542
550,000000;0,520781;2907;5582
600,000000;0,413633;3034;7335
650,000000;0,268169;1059;3949
700,000000;0,152512;598;3921
750,000000;0,072501;338;4662
800,000000;0,035091;189;5386
850,000000;0,017703;76;4293
900,000000;0,003958;17;4295
950,000000;0,001205;6;4979
1000,000000;0,000370;2;5403
1050,000000;0,000000;0;5
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
